Customer Id,Customer Segment,Customer Country,Customer City,Customer State,Customer Street,Customer Zipcode
6923,Corporate,EE. UU.,Miami,FL,4132 Broad Gate Lane,33155.0
6453,Corporate,EE. UU.,Brooklyn,NY,806 Golden Turnabout,11209.0
5388,Corporate,EE. UU.,Hendersonville,TN,1790 Dewy Apple Orchard,37075.0
6154,Corporate,EE. UU.,Miami,FL,7573 Golden Treasure Centre,33155.0
1648,Corporate,EE. UU.,Cerritos,CA,3856 Grand Fox Road,90703.0
6669,Corporate,EE. UU.,Los Angeles,CA,37 Merry Pathway,90047.0
9175,Corporate,EE. UU.,Detroit,MI,5469 Sunny Oak Bay,48224.0
4487,Corporate,EE. UU.,Diamond Bar,CA,6289 Rocky Way,91765.0
3744,Corporate,EE. UU.,Ontario,CA,6943 Misty Quail Link,91761.0
1714,Corporate,EE. UU.,Crystal Lake,IL,7601 Colonial Barn Terrace,60014.0
8061,Corporate,EE. UU.,Salt Lake City,UT,6281 Pleasant Glade,84118.0
478,Corporate,EE. UU.,Plainfield,IL,5299 Merry Beacon Heath,60544.0
11226,Corporate,EE. UU.,Philadelphia,PA,7000 Rocky Pond End,19134.0
8109,Corporate,EE. UU.,Opelousas,LA,183 Cozy Pond Trail,70570.0
6510,Corporate,EE. UU.,Cumberland,MD,3915 Silver Forest Vale,21502.0
8745,Corporate,EE. UU.,Ontario,CA,588 Jagged Branch Avenue,91761.0
5476,Corporate,EE. UU.,Aurora,CO,3853 Middle Lagoon Downs,80010.0
7130,Corporate,EE. UU.,Brooklyn,NY,8852 Iron Port,11237.0
2763,Corporate,EE. UU.,Mesa,AZ,1621 Velvet Beacon Range,85201.0
5550,Corporate,EE. UU.,Weslaco,TX,6523 Gentle Prairie Lookout,78596.0
2829,Corporate,EE. UU.,Costa Mesa,CA,7119 Umber View Mountain,92626.0
8076,Corporate,EE. UU.,Ann Arbor,MI,3914 Crystal Barn Cove,48103.0
7933,Corporate,EE. UU.,Chicago,IL,5833 Bright Hollow,60620.0
3831,Corporate,EE. UU.,Bakersfield,CA,1483 Noble Robin Avenue,93307.0
1112,Corporate,EE. UU.,Saint Paul,MN,7497 Sunny Shadow Walk,55104.0
8453,Corporate,EE. UU.,Virginia Beach,VA,9375 Harvest Circuit,23455.0
1919,Corporate,EE. UU.,Fort Worth,TX,4079 Grand Freeway,76106.0
189,Corporate,EE. UU.,San Marcos,TX,4435 Harvest Apple Port,78666.0
1316,Corporate,EE. UU.,Houston,TX,5707 Burning Manor,77084.0
6328,Corporate,EE. UU.,Los Angeles,CA,403 Tawny Hills By-pass,90066.0
9176,Corporate,EE. UU.,Webster,NY,2734 Golden Pine Lookout,14580.0
1942,Corporate,EE. UU.,Honolulu,HI,4823 Golden Hollow,96818.0
5266,Corporate,EE. UU.,Brooklyn,NY,3193 Old Parkway,11219.0
5244,Corporate,EE. UU.,Bronx,NY,8370 Middle Goose Estates,10457.0
9810,Corporate,EE. UU.,Ogden,UT,252 Cotton Berry Centre,84404.0
4925,Corporate,EE. UU.,Union City,NJ,5593 Indian Trail,7087.0
4713,Corporate,EE. UU.,Passaic,NJ,1134 Iron Shadow Passage,7055.0
9333,Corporate,EE. UU.,Los Angeles,CA,2580 Rustic Bay,90026.0
9859,Corporate,EE. UU.,York,PA,6229 Indian Robin Parade,17402.0
10275,Corporate,EE. UU.,Forest Hills,NY,2385 Grand Pine Gate,11375.0
3828,Corporate,EE. UU.,El Paso,TX,6819 Clear Branch Estates,79936.0
3106,Corporate,EE. UU.,Las Cruces,NM,355 Cozy Square,88005.0
11362,Corporate,EE. UU.,Bakersfield,CA,3570 Noble Cider Walk,93307.0
7847,Corporate,EE. UU.,Saint Louis,MO,3640 Easy Shadow Expressway,63116.0
963,Corporate,EE. UU.,Toms River,NJ,5382 Hazy Pathway,8753.0
6554,Corporate,EE. UU.,Pomona,CA,3909 Stony Falls,91767.0
11439,Corporate,EE. UU.,El Paso,TX,3421 Thunder Island Extension,79936.0
261,Corporate,EE. UU.,Cerritos,CA,6470 Round Pioneer Extension,90703.0
11926,Corporate,EE. UU.,Saint Paul,MN,4421 Stony Valley,55104.0
8347,Corporate,EE. UU.,Lynnwood,WA,371 Cozy Prairie Highway,98037.0
9322,Corporate,EE. UU.,New Brunswick,NJ,8094 Broad Dale,8901.0
11974,Corporate,EE. UU.,Ventura,CA,1440 Fallen Private,93003.0
2118,Corporate,EE. UU.,Lakewood,NJ,7086 Misty Rise Expressway,8701.0
1416,Corporate,EE. UU.,Atlanta,GA,7757 Amber Leaf Ledge,30349.0
7535,Corporate,EE. UU.,Honolulu,HI,7096 Hidden Parade,96822.0
1505,Corporate,EE. UU.,Santa Ana,CA,5736 Old Cloud Heath,92703.0
9547,Corporate,EE. UU.,Los Angeles,CA,2002 Noble Park,90027.0
6710,Corporate,EE. UU.,Santa Fe,NM,1396 Pleasant Barn Beach,87505.0
9843,Corporate,EE. UU.,Hayward,CA,9972 Colonial Common,94541.0
4443,Corporate,EE. UU.,Long Beach,CA,7111 Silent Fox Gardens,90813.0
4057,Corporate,EE. UU.,Aurora,CO,6955 Lost Ramp,80011.0
5050,Corporate,EE. UU.,Huntington Beach,CA,5202 Old Shadow Rise,92647.0
10782,Corporate,EE. UU.,Compton,CA,1306 Fallen Mountain Glade,90220.0
7661,Corporate,EE. UU.,Dallas,TX,762 Clear Harbour,75227.0
10806,Corporate,EE. UU.,Fremont,CA,2206 Green Fawn Court,94539.0
11807,Corporate,EE. UU.,Marietta,GA,7094 Pleasant Street,30067.0
8679,Corporate,EE. UU.,Lansdale,PA,3729 Umber Autumn Trace,19446.0
6353,Corporate,EE. UU.,Decatur,GA,9526 Noble Embers Ridge,30032.0
10526,Corporate,EE. UU.,Citrus Heights,CA,5364 Blue Blossom Jetty,95610.0
3287,Corporate,EE. UU.,Kailua,HI,1984 Quiet Creek Turnabout,96734.0
324,Corporate,EE. UU.,Pico Rivera,CA,690 Amber Moor,90660.0
9660,Corporate,EE. UU.,Pawtucket,RI,9332 Lazy Crescent,2860.0
11375,Corporate,EE. UU.,Sacramento,CA,3579 Cozy Gate Subdivision,95828.0
2624,Corporate,EE. UU.,Harvey,IL,4135 Old Hickory Bend,60426.0
8258,Corporate,EE. UU.,Canton,MI,8153 Indian Beacon Impasse,48187.0
9357,Corporate,EE. UU.,Encinitas,CA,9920 Cozy Terrace,92024.0
4463,Corporate,EE. UU.,Fairfield,CA,79 Misty Goose Townline,94533.0
10105,Corporate,EE. UU.,Zanesville,OH,773 Fallen Pioneer Mews,43701.0
1731,Corporate,EE. UU.,Spring,TX,4958 Heather Anchor By-pass,77379.0
2836,Corporate,EE. UU.,Chapel Hill,NC,7417 Stony Barn Heath,27514.0
7375,Corporate,EE. UU.,Hagerstown,MD,6646 Iron Fox Mews,21740.0
11135,Corporate,EE. UU.,New York,NY,5328 Lazy Landing,10024.0
11054,Corporate,EE. UU.,Colton,CA,4079 Iron Gate,92324.0
9756,Corporate,EE. UU.,Dallas,TX,6595 Easy Loop,75228.0
473,Corporate,EE. UU.,Elmhurst,IL,5918 Golden Beacon Freeway,60126.0
11062,Corporate,EE. UU.,Olathe,KS,3999 Indian Wharf,66062.0
8442,Corporate,EE. UU.,Crown Point,IN,9644 Emerald Harbour,46307.0
10489,Corporate,EE. UU.,Washington,DC,92 Hidden Hill,20009.0
6863,Corporate,EE. UU.,Memphis,TN,4729 Quiet Dale Limits,38127.0
3326,Corporate,EE. UU.,Elmhurst,IL,1269 Tawny Key,60126.0
11336,Corporate,EE. UU.,Charlotte,NC,8510 Green River Acres,28205.0
6392,Corporate,EE. UU.,Washington,DC,6358 Cozy Autumn Lookout,20019.0
10887,Corporate,EE. UU.,Endicott,NY,7832 Noble Front,13760.0
1348,Corporate,EE. UU.,Encinitas,CA,5514 Lost Walk,92024.0
3473,Corporate,EE. UU.,Hialeah,FL,27 Rustic Pioneer Wharf,33015.0
10387,Corporate,EE. UU.,New York,NY,7922 Iron Oak Gardens,10128.0
11141,Corporate,EE. UU.,Eugene,OR,896 Thunder Knoll,97405.0
2906,Corporate,EE. UU.,Gardena,CA,5348 Middle Embers Line,90247.0
11196,Corporate,EE. UU.,Tempe,AZ,681 Tawny Range,85281.0
3299,Corporate,EE. UU.,Bronx,NY,8284 Fallen Heath,10472.0
9827,Corporate,EE. UU.,North Hollywood,CA,9337 Rustic Inlet,91605.0
8888,Corporate,EE. UU.,Alpharetta,GA,7763 Umber End,30022.0
337,Corporate,EE. UU.,New Haven,CT,9518 Old Corner,6511.0
541,Corporate,EE. UU.,Lynwood,CA,8263 Rustic Common,90262.0
2441,Corporate,EE. UU.,Jacksonville,NC,8708 Harvest Cider Avenue,28540.0
3863,Corporate,EE. UU.,Nashville,TN,975 Honey Loop,37211.0
5439,Corporate,EE. UU.,Bronx,NY,2736 Little Port,10457.0
1030,Corporate,EE. UU.,Colorado Springs,CO,7559 Quiet Nectar Grounds,80906.0
9966,Corporate,EE. UU.,Lutz,FL,2112 Misty Island View,33549.0
8410,Corporate,EE. UU.,Miami,FL,7760 Sunny Dale,33177.0
1017,Corporate,EE. UU.,Jackson Heights,NY,5079 Umber Cloud Boulevard,11372.0
6982,Corporate,EE. UU.,Canyon Country,CA,3257 Quiet Anchor Link,91351.0
7109,Corporate,EE. UU.,Chicago,IL,8344 Dewy Fawn Farms,60625.0
11821,Corporate,EE. UU.,Bronx,NY,9875 Emerald Berry Grounds,10467.0
1977,Corporate,EE. UU.,Los Angeles,CA,5656 Noble Lookout,90026.0
4693,Corporate,EE. UU.,Brooklyn,NY,8881 Indian Dale Townline,11220.0
3009,Corporate,EE. UU.,North Tonawanda,NY,7309 Velvet Willow Heath,14120.0
929,Corporate,EE. UU.,Pompano Beach,FL,1865 Bright Dale Walk,33063.0
9026,Corporate,EE. UU.,Sacramento,CA,7417 Stony Barn Heath,95823.0
9347,Corporate,EE. UU.,Oxnard,CA,1229 Sunny Forest Place,93033.0
3892,Corporate,EE. UU.,Waukegan,IL,1187 Wishing Oak Avenue,60085.0
4449,Corporate,EE. UU.,Peabody,MA,6417 Silver Towers,1960.0
7999,Corporate,EE. UU.,Compton,CA,5735 Round Beacon Terrace,90220.0
7993,Corporate,EE. UU.,San Antonio,TX,9077 Honey Route,78223.0
9633,Corporate,EE. UU.,Saint Louis,MO,1799 Easy Woods,63136.0
9871,Corporate,EE. UU.,Panorama City,CA,1987 Blue Crossing,91402.0
6024,Corporate,EE. UU.,Las Vegas,NV,6670 Clear Nook,89123.0
10805,Corporate,EE. UU.,Chicago,IL,5824 Misty Forest,60639.0
3751,Corporate,EE. UU.,Jersey City,NJ,6088 Amber Brook Gardens,7305.0
5334,Corporate,EE. UU.,Richmond,KY,2423 Indian Brook Valley,40475.0
3650,Corporate,EE. UU.,Pompano Beach,FL,5875 Grand Campus,33068.0
9611,Corporate,EE. UU.,Saint Louis,MO,9456 Lazy Terrace,63116.0
2370,Corporate,EE. UU.,Poway,CA,1430 Tawny Barn Villas,92064.0
8260,Corporate,EE. UU.,Antioch,TN,9203 Grand Pike,37013.0
4734,Consumer,EE. UU.,Los Angeles,CA,9541 Heather Hills Square,90027.0
6269,Consumer,EE. UU.,Hendersonville,TN,62 Velvet Apple Dell,37075.0
1574,Consumer,EE. UU.,Miami,FL,9163 Fallen Glen,33126.0
3492,Consumer,EE. UU.,Campbell,CA,9144 Gentle Dale,95008.0
6126,Consumer,EE. UU.,Chino,CA,191 Iron Leaf Point,91710.0
11535,Consumer,EE. UU.,Ypsilanti,MI,3683 Thunder Autoroute,48197.0
4956,Consumer,EE. UU.,Austin,TX,5913 Umber Orchard,78745.0
8574,Consumer,EE. UU.,Wyandotte,MI,9393 Velvet Horse Row,48192.0
10250,Consumer,EE. UU.,Philadelphia,PA,6908 Indian Bluff Cape,19104.0
10909,Consumer,EE. UU.,Portland,OR,3104 Thunder Grounds,97229.0
8206,Consumer,EE. UU.,Hayward,CA,5363 Emerald Path,94541.0
8113,Consumer,EE. UU.,Pittsfield,MA,696 Velvet Oak Ledge,1201.0
12129,Consumer,EE. UU.,Bronx,NY,6630 Umber Dale View,10468.0
9010,Consumer,EE. UU.,Santa Clara,CA,5951 Gentle Arbor,95051.0
3844,Consumer,EE. UU.,Hampton,VA,799 Misty Bluff Alley,23666.0
3114,Consumer,EE. UU.,Billings,MT,5292 Heather Close,59102.0
12306,Consumer,EE. UU.,Goose Creek,SC,2484 Golden Wagon  Pointe,29445.0
4193,Consumer,EE. UU.,Sanford,NC,4466 Burning Round,27330.0
11688,Consumer,EE. UU.,Germantown,MD,7641 Emerald Diversion,20874.0
9747,Consumer,EE. UU.,Endicott,NY,5918 Easy Mountain Beach,13760.0
9380,Consumer,EE. UU.,South El Monte,CA,331 Fallen Chase,91733.0
5237,Consumer,EE. UU.,Rowland Heights,CA,5779 Quiet Brook Pines,91748.0
5241,Consumer,EE. UU.,Germantown,MD,3702 Noble Plaza,20874.0
1831,Consumer,EE. UU.,Catonsville,MD,2513 Sleepy Log Grounds,21228.0
553,Consumer,EE. UU.,Fremont,CA,4814 Burning Landing,94538.0
6674,Consumer,EE. UU.,Jackson Heights,NY,5640 Dewy Wharf,11372.0
5249,Consumer,EE. UU.,Sacramento,CA,406 Shady Cider Corner,95822.0
5090,Consumer,EE. UU.,Carlsbad,CA,3775 Emerald Meadow,92009.0
688,Consumer,EE. UU.,Houston,TX,2499 Clear Dell,77081.0
1462,Consumer,EE. UU.,Los Angeles,CA,5779 Heather Pine Wynd,90016.0
9331,Consumer,EE. UU.,Clementon,NJ,941 Thunder Branch Heights,8021.0
1380,Consumer,EE. UU.,Huntington Beach,CA,3567 Rocky Grove,92647.0
6435,Consumer,EE. UU.,Salinas,CA,8944 Sleepy Willow Vista,93905.0
4530,Consumer,EE. UU.,Miami,FL,1073 Green Leaf Green,33161.0
11660,Consumer,EE. UU.,Sacramento,CA,4868 Wishing Port,95828.0
1456,Consumer,EE. UU.,Spring,TX,9497 Merry Road,77379.0
12080,Consumer,EE. UU.,Baltimore,MD,650 Silent Forest Beach,21215.0
2463,Consumer,EE. UU.,Sheboygan,WI,7844 Rocky Deer Avenue,53081.0
4901,Consumer,EE. UU.,Milford,CT,3504 Dusty View Loop,6460.0
1634,Consumer,EE. UU.,Morrisville,PA,4563 Silver Rabbit Island,19067.0
6137,Consumer,EE. UU.,Tustin,CA,5238 Amber Villas,92780.0
3560,Consumer,EE. UU.,Sandusky,OH,2571 Noble Crescent,44870.0
2845,Consumer,EE. UU.,Aurora,CO,3497 Quiet Bear Towers,80012.0
1024,Consumer,EE. UU.,Bronx,NY,4587 Noble Zephyr Promenade,10466.0
4208,Consumer,EE. UU.,Atlanta,GA,2127 Cotton Mountain Pointe,30331.0
4122,Consumer,EE. UU.,Chicago,IL,4299 Blue Path,60615.0
3531,Consumer,EE. UU.,Aurora,CO,8297 Easy Thicket,80012.0
1386,Consumer,EE. UU.,Beaverton,OR,6640 Golden Avenue,97006.0
6478,Consumer,EE. UU.,New York,NY,7958 Thunder Apple Street,10040.0
4483,Consumer,EE. UU.,Baltimore,MD,245 Hazy Dale,21215.0
11103,Consumer,EE. UU.,Yonkers,NY,2968 Iron Butterfly Close,10701.0
5810,Consumer,EE. UU.,Rome,NY,6888 Wishing Mountain Run,13440.0
2738,Consumer,EE. UU.,Phoenix,AZ,8768 Shady Arbor,85008.0
9788,Consumer,EE. UU.,Holland,MI,9557 Harvest Mews,49423.0
8749,Consumer,EE. UU.,Bronx,NY,75 Sunny Grounds,10468.0
5377,Consumer,EE. UU.,Middletown,OH,6711 Wishing Mount,45044.0
7460,Consumer,EE. UU.,East Brunswick,NJ,5546 Dewy Carrefour,8816.0
2519,Consumer,EE. UU.,Hamtramck,MI,382 Rocky Pond By-pass,48212.0
7992,Consumer,EE. UU.,Memphis,TN,6933 Honey Turnabout,38111.0
6862,Consumer,EE. UU.,Watsonville,CA,8830 Honey Fawn Bend,95076.0
979,Consumer,EE. UU.,Austin,TX,9995 High Robin Pointe,78745.0
2953,Consumer,EE. UU.,Albany,OR,4661 Iron Landing,97321.0
3871,Consumer,EE. UU.,Joliet,IL,9709 Dewy Pointe,60435.0
5651,Consumer,EE. UU.,West Chester,PA,3874 Cotton Heath,19380.0
5225,Consumer,EE. UU.,Peabody,MA,8671 Dusty Bear Autoroute,1960.0
12248,Consumer,EE. UU.,San Diego,CA,5597 Fallen Island,92126.0
10011,Consumer,EE. UU.,Long Beach,CA,5163 Velvet Private,90806.0
5781,Consumer,EE. UU.,Los Angeles,CA,3032 High Run,90043.0
4535,Consumer,EE. UU.,Los Angeles,CA,4851 Green Rise,90066.0
1795,Consumer,EE. UU.,Washington,DC,2703 Fallen Butterfly Round,20020.0
1915,Consumer,EE. UU.,Hialeah,FL,8267 Silent Lagoon Front,33016.0
9198,Consumer,EE. UU.,Bowling Green,KY,7312 Crystal Willow Villas,42101.0
11107,Consumer,EE. UU.,Brooklyn,NY,2070 Honey Nectar Impasse,11238.0
165,Consumer,EE. UU.,Antioch,CA,7129 Fallen Trace,94509.0
6033,Consumer,EE. UU.,Chicago,IL,8022 Hazy Bank,60620.0
11787,Consumer,EE. UU.,Bronx,NY,7119 Lazy Blossom Isle,10460.0
2271,Consumer,EE. UU.,Chicago,IL,4464 Rocky Horse Harbour,60632.0
2573,Consumer,EE. UU.,Winter Park,FL,4916 Red Mews,32792.0
10160,Consumer,EE. UU.,Apopka,FL,4831 Shady Pony Parade,32703.0
11777,Consumer,EE. UU.,Roswell,NM,7656 Heather Leaf Heath,88201.0
6679,Consumer,EE. UU.,Sunnyvale,CA,852 Hazy Gate Circuit,94086.0
4782,Consumer,EE. UU.,Las Vegas,NV,5735 Quaking Cider Highway,89108.0
6211,Consumer,EE. UU.,Lynwood,CA,1721 Jagged Embers Autoroute,90262.0
12194,Consumer,EE. UU.,Chicago,IL,7740 Red Creek Link,60621.0
6483,Consumer,EE. UU.,Baltimore,MD,7894 Colonial Knoll,21224.0
2525,Consumer,EE. UU.,Chicago,IL,4600 Tawny Expressway,60640.0
694,Consumer,EE. UU.,Elmhurst,NY,2909 Gentle Fawn Round,11373.0
9529,Consumer,EE. UU.,Sugar Land,TX,8813 Rustic River Byway,77478.0
8529,Consumer,EE. UU.,Clarksville,TN,6231 Sleepy Chase,37042.0
6463,Consumer,EE. UU.,Carlsbad,CA,6699 Iron Deer Estates,92009.0
4196,Consumer,EE. UU.,Lynnwood,WA,7449 Tawny Glen,98037.0
962,Consumer,EE. UU.,Saint Peters,MO,1490 Silver Canyon,63376.0
9136,Consumer,EE. UU.,Philadelphia,PA,1207 Lost Dale End,19111.0
4968,Consumer,EE. UU.,La Crosse,WI,7597 Golden Dale Nook,54601.0
9609,Consumer,EE. UU.,Houston,TX,1749 Easy Falls,77083.0
2631,Consumer,EE. UU.,Ithaca,NY,4189 Bright Rise By-pass,14850.0
5659,Consumer,EE. UU.,Sheboygan,WI,2232 Broad Cove,53081.0
11378,Consumer,EE. UU.,Anaheim,CA,472 Tawny Townline,92804.0
6540,Consumer,EE. UU.,Phoenix,AZ,5263 Middle Road,85032.0
4503,Consumer,EE. UU.,Saint Paul,MN,9941 Misty Grove Pointe,55106.0
8865,Consumer,EE. UU.,Philadelphia,PA,5076 Easy Rabbit Manor,19111.0
2812,Consumer,EE. UU.,Raleigh,NC,2737 Pleasant Parade,27606.0
8756,Consumer,EE. UU.,Spokane,WA,4560 Rustic View,99205.0
6620,Consumer,EE. UU.,Bountiful,UT,4144 Old Corners,84010.0
2144,Consumer,EE. UU.,Kenner,LA,5951 Broad Crescent,70065.0
9886,Consumer,EE. UU.,Pomona,CA,7430 Clear Beacon Vista,91766.0
6703,Consumer,EE. UU.,Columbus,GA,8081 Cozy Edge,31907.0
285,Consumer,EE. UU.,Lancaster,CA,7595 Rocky Island Trail,93535.0
1723,Consumer,EE. UU.,Moreno Valley,CA,9203 Red Point,92557.0
2350,Consumer,EE. UU.,West Haven,CT,6889 Pleasant Mount,6516.0
4512,Consumer,EE. UU.,San Diego,CA,5621 Lost Via,92115.0
11808,Consumer,EE. UU.,Hollister,CA,4711 Lazy Grove Square,95023.0
7573,Consumer,EE. UU.,Dubuque,IA,7761 Sunny Creek Meadow,52001.0
2895,Consumer,EE. UU.,Houston,TX,9615 Misty Grove,77093.0
3724,Consumer,EE. UU.,Douglasville,GA,7592 Bright Ledge,30135.0
9816,Consumer,EE. UU.,Honolulu,HI,7923 Rustic Elk Heights,96818.0
12193,Consumer,EE. UU.,Los Angeles,CA,5129 Indian Maze,90006.0
9882,Consumer,EE. UU.,Middletown,CT,7074 Crystal Parade,6457.0
8154,Consumer,EE. UU.,Mission Viejo,CA,6065 Sleepy Robin Beach,92691.0
2348,Consumer,EE. UU.,El Paso,TX,9918 Amber Autumn Swale,79927.0
3583,Consumer,EE. UU.,Goleta,CA,5530 Emerald Elk Mews,93117.0
4432,Consumer,EE. UU.,Wheaton,IL,4294 High Passage,60187.0
3673,Consumer,EE. UU.,Bell Gardens,CA,1040 Hazy Timber Lookout,90201.0
1893,Consumer,EE. UU.,Chino,CA,153 Merry Loop,91710.0
4245,Consumer,EE. UU.,Columbia,TN,9879 Foggy View Mountain,38401.0
2252,Consumer,EE. UU.,Bronx,NY,1744 Clear Way,10458.0
2865,Consumer,EE. UU.,Wichita,KS,5593 Red Byway,67212.0
845,Consumer,EE. UU.,Carlsbad,CA,3914 Crystal Barn Cove,92009.0
1284,Consumer,EE. UU.,Chino Hills,CA,2024 Heather Village,91709.0
10273,Consumer,EE. UU.,Memphis,TN,6114 Sleepy Anchor Concession,38127.0
10450,Consumer,EE. UU.,Tucson,AZ,4775 Wishing Nook,85746.0
4206,Consumer,EE. UU.,Strongsville,OH,3880 Gentle Meadow,44136.0
977,Consumer,EE. UU.,Garden Grove,CA,7262 Emerald Boulevard,92840.0
1740,Consumer,EE. UU.,Virginia Beach,VA,2543 Foggy Pond Crescent,23452.0
6251,Consumer,EE. UU.,Madera,CA,8289 Stony Thicket,93638.0
6587,Consumer,EE. UU.,Lancaster,PA,6724 Crystal Dale,17602.0
1527,Consumer,EE. UU.,Alameda,CA,6267 Rustic Fox Swale,94501.0
10501,Consumer,EE. UU.,Plymouth,MA,6499 Lost Promenade,2360.0
936,Consumer,EE. UU.,Winnetka,CA,9673 Sunny Way,91306.0
8811,Consumer,EE. UU.,Houston,TX,4542 Stony Nook,77055.0
869,Consumer,EE. UU.,Ontario,CA,4898 Misty Wagon  Line,91761.0
3557,Consumer,EE. UU.,Las Vegas,NV,6728 Wishing Parkway,89103.0
2116,Consumer,EE. UU.,New Brunswick,NJ,5469 Sunny Oak Bay,8901.0
7242,Consumer,EE. UU.,Princeton,NJ,5002 Cinder Ridge,8540.0
3098,Consumer,EE. UU.,Newburgh,NY,8217 Fallen Panda Walk,12550.0
11428,Consumer,EE. UU.,Fort Worth,TX,5767 High Carrefour,76106.0
3571,Consumer,EE. UU.,Harlingen,TX,5387 Iron Nook,78550.0
8230,Consumer,EE. UU.,Carlisle,PA,5328 Lazy Landing,17013.0
183,Consumer,EE. UU.,Hayward,CA,4197 Lazy Diversion,94541.0
4745,Consumer,EE. UU.,Antioch,TN,3493 Rocky Trail,37013.0
909,Consumer,EE. UU.,Kent,WA,1557 Heather Leaf Plaza,98031.0
4877,Consumer,EE. UU.,New Brunswick,NJ,852 Pleasant Field,8901.0
598,Consumer,EE. UU.,Paramount,CA,3142 Jagged Wynd,90723.0
5858,Consumer,EE. UU.,Chicago,IL,9814 High Timber Circuit,60639.0
3161,Consumer,EE. UU.,Phoenix,AZ,5319 Grand Dale Street,85040.0
11861,Consumer,EE. UU.,Saint Paul,MN,3890 Sunny Cider Route,55112.0
1518,Consumer,EE. UU.,Baltimore,MD,9676 Velvet Hill,21229.0
11025,Consumer,EE. UU.,Chicago,IL,414 Crystal Plaza,60645.0
6615,Consumer,EE. UU.,Olathe,KS,4226 High Row,66062.0
1232,Consumer,EE. UU.,Peoria,AZ,8711 Middle Mountain Maze,85345.0
579,Consumer,EE. UU.,New Orleans,LA,8414 Velvet Island Ramp,70119.0
7218,Consumer,EE. UU.,Brooklyn,NY,5707 Burning Manor,11208.0
11421,Consumer,EE. UU.,New Orleans,LA,9144 Gentle Dale,70122.0
6415,Consumer,EE. UU.,Lindenhurst,NY,5486 Golden Bluff Field,11757.0
9249,Consumer,EE. UU.,Panorama City,CA,849 Noble Apple Private,91402.0
4883,Consumer,EE. UU.,Baltimore,MD,4063 Thunder Wharf,21224.0
2061,Consumer,EE. UU.,Memphis,TN,2117 Dusty Spring Chase,38109.0
8145,Consumer,EE. UU.,Gilroy,CA,5365 Noble Nectar Island,95020.0
5485,Consumer,EE. UU.,Corona,CA,586 Indian Rise Grounds,92879.0
3468,Consumer,EE. UU.,San Francisco,CA,8414 Dewy Lagoon Abbey,94110.0
1233,Consumer,EE. UU.,Winnetka,CA,8651 Heather Drive,91306.0
3430,Consumer,EE. UU.,Houston,TX,5161 Crystal Quail Jetty,77015.0
1074,Consumer,EE. UU.,San Pedro,CA,3176 Red Stead,90731.0
6795,Consumer,EE. UU.,Granada Hills,CA,7975 Hazy Mountain,91344.0
10835,Consumer,EE. UU.,New Orleans,LA,620 Green Cider Forest,70122.0
9907,Consumer,EE. UU.,Nashville,TN,8352 Pleasant Rise Valley,37211.0
10547,Consumer,EE. UU.,Bronx,NY,1040 Shady Horse Limits,10473.0
2139,Consumer,EE. UU.,Los Angeles,CA,7422 Silver Carrefour,90043.0
2174,Consumer,EE. UU.,Brooklyn,NY,9939 Quaking Chase,11204.0
7020,Consumer,EE. UU.,Lancaster,PA,9627 Old Wood,17602.0
7752,Consumer,EE. UU.,Carlisle,PA,8477 Middle Court,17013.0
10431,Consumer,EE. UU.,South Gate,CA,9226 Emerald Pony Farm,90280.0
5888,Consumer,EE. UU.,Jamaica,NY,4839 Golden Extension,11434.0
1932,Consumer,EE. UU.,Irving,TX,7475 Easy Hollow,75060.0
866,Consumer,EE. UU.,Quincy,IL,4381 Silver Manor,62301.0
11160,Consumer,EE. UU.,Long Beach,CA,3236 Grand Carrefour,90806.0
7997,Consumer,EE. UU.,Howell,MI,1674 Hidden Field,48843.0
3726,Consumer,EE. UU.,Simi Valley,CA,4311 Old Edge,93063.0
6704,Consumer,EE. UU.,Oregon City,OR,3902 Umber Valley,97045.0
11963,Consumer,EE. UU.,Lombard,IL,2262 Green Wharf,60148.0
4454,Consumer,EE. UU.,San Ramon,CA,9139 Blue Blossom Court,94583.0
2591,Consumer,EE. UU.,Dallas,TX,6940 Pleasant Zephyr Via,75231.0
5478,Consumer,EE. UU.,Temecula,CA,8620 Noble Farm,92592.0
11443,Consumer,EE. UU.,Elyria,OH,5783 Silent Apple Impasse,44035.0
5257,Consumer,EE. UU.,College Station,TX,6080 Blue Close,77840.0
2544,Consumer,EE. UU.,Hanover,PA,2905 Quiet River Trail,17331.0
5529,Consumer,EE. UU.,Hilliard,OH,1465 Clear Elk Diversion,43026.0
5363,Consumer,EE. UU.,Jackson,MI,6943 Misty Quail Link,49201.0
2803,Consumer,EE. UU.,Portland,OR,6115 Burning River Villas,97229.0
9746,Consumer,EE. UU.,Reseda,CA,7958 Harvest Grove Pike,91335.0
4550,Consumer,EE. UU.,Rome,NY,5514 Lost Walk,13440.0
11561,Consumer,EE. UU.,Henrico,VA,5700 Golden Pathway,23233.0
7638,Consumer,EE. UU.,El Paso,TX,847 Green Creek Bay,79927.0
8105,Consumer,EE. UU.,Mesa,AZ,6943 Tawny Log Road,85204.0
10157,Consumer,EE. UU.,Detroit,MI,403 Cozy Spring Farms,48205.0
10545,Consumer,EE. UU.,West Chester,PA,3520 Hazy Inlet,19380.0
6544,Consumer,EE. UU.,Pekin,IL,9113 Grand Hills Parade,61554.0
